file_name,avg_branch_factor,number_leaves,nodes_number,execution_time_kolo,[BRANCH-LENGTH]-ffac_best_correction_factor,[BRANCH-LENGTH]-execution_time_radial_layout,[BRANCH-LENGTH]-execution_time_corrections_adj_based,[BRANCH-LENGTH]-execution_time_corrections_fixed_based,[BRANCH-LENGTH]-unordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_fixed_angle_correction_stress,[BRANCH-LENGTH]-ordered_tree_adj_based_corrections_stress,[LEAF-COUNT]-nodes_number,[LEAF-COUNT]-execution_time_kolo,[LEAF-COUNT]-ffac_best_correction_factor,[LEAF-COUNT]-execution_time_radial_layout,[LEAF-COUNT]-execution_time_corrections_adj_based,[LEAF-COUNT]-execution_time_corrections_fixed_based,[LEAF-COUNT]-unordered_tree_stress,[LEAF-COUNT]-ordered_tree_stress,[LEAF-COUNT]-ordered_tree_fixed_angle_correction_stress,[LEAF-COUNT]-ordered_tree_adj_based_corrections_stress
S143710,2.0,15,29,0.0016722679138183,2.0,0.0029914379119873,0.02402925491333,0.0949132442474365,0.43210095249963,0.4576788020155093,0.4576788020155093,0.4342053367794254,29,0.0017251968383789,2.0,0.0031449794769287,0.0246355533599853,0.0979988574981689,0.171578130889925,0.1671005869476975,0.1671005869476974,0.1663738482386863
S142831,2.0,391,781,8.441654920578003,3.1999999999999997,2.9061734676361084,2.917543888092041,92.8882336616516,0.6821440949323084,0.6948451039782658,0.6709607613387399,0.6948295066120489,781,8.212937831878662,2.2,2.9280145168304443,3.1338798999786377,96.8616316318512,0.4923016340298722,0.4972003916123065,0.4971727765018672,0.4968354827086488
S111261,2.0,14,27,0.0013258457183837,50.0,0.0023689270019531,0.0207941532135009,0.0794594287872314,0.7405271813004496,0.7405271813004498,0.7113011002775894,0.7139876040803408,27,0.0016806125640869,2.0,0.0031628608703613,0.0291743278503417,0.1085803508758544,0.2136988870266695,0.2132799413277131,0.2132799413277131,0.2104124879042362
S151470,2.0,53,105,0.0289337635040283,52.80000000000004,0.0381324291229248,0.1154112815856933,1.3371641635894775,0.9892718116493318,0.9712444783643078,0.940054299048872,0.9646583095864996,105,0.0268201828002929,2.0,0.0370106697082519,0.1069691181182861,1.2659668922424316,0.2859724173621245,0.2855039665607452,0.2855039665607453,0.2845598746396223
S105200,2.0,298,595,3.707796573638916,2.2,1.3530209064483645,1.7980804443359375,55.29952359199524,0.6988111919156765,0.7090807772654788,0.707035848227304,0.7079406580000281,595,4.028543710708618,2.0,1.6297929286956787,2.106718063354492,57.53055548667908,0.6303459331115981,0.6313774019812461,0.6313774019812461,0.6305800693163338
S127303,2.0,71,141,0.0648596286773681,2.2,0.069934606552124,0.1710984706878662,2.571091890335083,0.488802804773714,0.496517681196748,0.4947523742235097,0.4965269886728022,141,0.0588686466217041,2.0,0.0684475898742675,0.1751084327697754,2.531358242034912,0.4464724845569676,0.4395071572414447,0.4395071572414445,0.4393413918458339
S159552,2.0,31,61,0.00740647315979,1.4,0.0123002529144287,0.0546023845672607,0.42122483253479,1.087891463403589,1.1031379656749996,1.0869801494544111,1.1038811951847591,61,0.0069994926452636,2.0,0.0121107101440429,0.0549197196960449,0.4124994277954101,0.337762492697196,0.3409331346275381,0.3409331346275381,0.3369853486893871
S111263,2.0,20,39,0.0027418136596679,4.799999999999999,0.0048260688781738,0.0312352180480957,0.1630656719207763,0.7348593009395334,0.6852334651602905,0.6711496330295644,0.6764177898721093,39,0.0093817710876464,2.0,0.0169513225555419,0.047020673751831,0.1847231388092041,0.192887286797961,0.1915785352530297,0.1915785352530297,0.190490275792801
S142830,2.0,326,651,4.904442310333252,1.6,1.6120622158050537,2.047398567199707,61.3276309967041,0.762868673868705,0.8032398107309984,0.7983186934169831,0.8031421645387723,651,5.200217962265015,1.7999999999999998,1.6357641220092771,2.270564317703247,68.96715235710144,0.5175476084357101,0.518129417389911,0.5173422130899609,0.5177184661571017
S124310,2.0,34,67,0.009537935256958,2.0,0.015134572982788,0.063976764678955,0.5190656185150146,0.5174496736793619,0.5147582094562346,0.5147582094562346,0.5128775629032943,67,0.0102059841156005,2.0,0.0159995555877685,0.0662558078765869,0.5484213829040527,0.3733876252834555,0.3739493110435347,0.3739493110435347,0.3718029267291496
S123340,2.0,45,89,0.0703263282775878,2.0,0.0284759998321533,0.0930759906768798,0.9379327297210692,0.4409983967165026,0.4338598407198864,0.4338598407198863,0.4329510286290848,89,0.0951912403106689,2.0,0.0312345027923584,0.0966432094573974,1.0008623600006104,0.4188688304819357,0.4174598732790665,0.4174598732790666,0.4163834717762513
S149122,2.0,156,311,0.6248281002044678,2.2,0.3440859317779541,0.5881381034851074,12.80595588684082,0.7194705175463125,0.7595309245192337,0.7588523549469246,0.7594283277576643,311,0.5665628910064697,2.0,0.3312923908233642,0.5532486438751221,12.19007158279419,0.544087259807623,0.5430240543785823,0.5430240543785823,0.5426079146901626
S126801,2.0,30,59,0.0063602924346923,2.2,0.011061668395996,0.0527539253234863,0.410442590713501,0.5424759960759171,0.5395539468231101,0.536884848880033,0.5389965264877734,59,0.0062513351440429,2.0,0.0111975669860839,0.0535204410552978,0.386810302734375,0.3842797231091501,0.3838493494897932,0.3838493494897932,0.3821855225721061
S152771,2.0,24,47,0.004235029220581,4.199999999999999,0.0073566436767578,0.0405137538909912,0.2481553554534912,0.61973008003303,0.9269354370635124,0.8479409156550092,0.9162633501459978,47,0.0040361881256103,1.7999999999999998,0.0070888996124267,0.0401358604431152,0.2385118007659912,0.3281027092798948,0.3283773380752501,0.3268199209644651,0.3203817547198327
S124930,2.0,56,111,0.0330123901367187,1.7999999999999998,0.0444793701171875,0.1295831203460693,1.4983906745910645,0.4701435519322086,0.471189331145603,0.4704827215431256,0.4715817576228832,111,0.0330855846405029,2.0,0.0448462963104248,0.1907384395599365,1.944451093673706,0.3862478438735269,0.3841885821748855,0.3841885821748855,0.3834726155763717
S1249311,2.0,74,147,0.0801446437835693,3.6,0.0754618644714355,0.1770694255828857,2.6900649070739746,0.3968091562344118,0.3926060196720382,0.3660815471015788,0.392884283684504,147,0.0986146926879882,2.0,0.081968069076538,0.1917779445648193,3.280374765396118,0.3081254981168216,0.3088077706420566,0.3088077706420565,0.3075870012460253
